Detection,Wazuh_ID
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398090.34726715,1739398090.34729063,1739398090.34730258,1739398090.34730615,1739398090.34730877,1739398090.34731872,1739398090.34732519,1739398090.34734193,1739398090.34736718,1739398090.34737005,1739398090.34738202,1739398090.34740219,1739398090.34740576,1739398090.34741530,1739398090.34742969,1739398090.34743544,1739398090.34744891,1739398090.34745803,1739398090.34746447,1739398090.34747301,1739398090.34748338,1739398090.34749017,1739398090.34749681,1739398090.34751292,1739398090.34751649,1739398090.34752146,1739398090.34752411,1739398090.34753568,1739398090.34755256,1739398090.34755613,1739398090.34756327,1739398090.34756673,1739398090.34757309,1739398090.34757952,1739398090.34758792,1739398090.34762855,1739398090.34763212,1739398090.34764827,1739398090.34765681,1739398090.34766038,1739398090.34766395,1739398090.34767144,1739398090.34767906,1739398090.34769106,1739398090.34769584,1739398090.34770065,1739398090.34770712,1739398090.34770977,1739398090.34772042,1739398090.34774129,1739398090.34776302,1739398090.34776648,1739398090.34776913,1739398090.34777270,1739398090.34777588,1739398090.34778300,1739398090.34778618,1739398090.34778905,1739398090.34779667,1739398090.34780024,1739398090.34782785,1739398090.34784401,1739398090.34784707,1739398090.34785064,1739398090.34787281,1739398090.34790677,1739398090.34792153,1739398090.34792769,1739398090.34793830,1739398090.34794911,1739398090.34795730,1739398090.34797315,1739398090.34799480,1739398090.34801514,1739398090.34801870,1739398090.34803276,1739398090.34803898,1739398090.34805855,1739398090.34807997,1739398090.34808746,1739398090.34809054,1739398090.34810461,1739398090.34810945,1739398090.34811252,1739398090.34811609,1739398090.34812323,1739398090.34813118,1739398090.34816725,1739398090.34817347,1739398090.34818218,1739398090.34818702,1739398090.34820200,1739398090.34820684,1739398090.34822704,1739398090.34823368,1739398090.34823686,1739398090.34824240,1739398090.34824883,1739398090.34826401,1739398090.34827353]"
normal,"[1739398120.36854072,1739398120.36854429,1739398120.36855775,1739398120.36858035,1739398120.36858343,1739398120.36858632,1739398120.36859278,1739398120.36859908,1739398120.36860198,1739398120.36861376,1739398120.36861873,1739398120.36862230,1739398120.36862548,1739398120.36862866,1739398120.36863212,1739398120.36863515,1739398120.36863861,1739398120.36864860,1739398120.36865482,1739398120.36865839,1739398120.36866336,1739398121.36867799,1739398121.36869297,1739398121.36869654,1739398121.36870416,1739398122.36874021,1739398122.36875532,1739398122.36876246,1739398122.36878306,1739398122.36879390,1739398122.36880461,1739398122.36881067,1739398122.36881561,1739398122.36883186,1739398122.36887532,1739398122.36888154,1739398122.36889381,1739398122.36889646,1739398122.36892595,1739398122.36893898,1739398122.36894955,1739398122.36896231,1739398122.36896878,1739398122.36898275,1739398122.36898540,1739398122.36899076,1739398122.36899560,1739398122.36900182,1739398122.36900485,1739398122.36901813,1739398122.36902169,1739398122.36903561,1739398122.36904045,1739398122.36904310,1739398132.37618914,1739398132.37619511,1739398132.37623461,1739398132.37625583,1739398132.37627354,1739398132.37629566,1739398132.37631743,1739398132.37633206,1739398132.37636569,1739398132.37638840,1739398132.37639632,1739398132.37639897,1739398132.37641851,1739398132.37642473,1739398132.37644293,1739398132.37648350,1739398132.37649456,1739398132.37650400,1739398132.37652861,1739398132.37653342,1739398132.37654491,1739398132.37655870,1739398132.37656173,1739398132.37656519,1739398132.37656865,1739398132.37657857,1739398132.37658984,1739398132.37659249,1739398132.37661345,1739398132.37662869,1739398132.37664693,1739398132.37664958,1739398132.37665720,1739398132.37666839,1739398132.37667588,1739398132.37667945,1739398132.37668799,1739398132.37669064,1739398132.37669342,1739398132.37669988,1739398132.37670780,1739398132.37673079,1739398132.37673436,1739398132.37673793,1739398132.37674082,1739398132.37674390]"
normal,"[1739398120.36854072,1739398120.36854429,1739398120.36855775,1739398120.36858035,1739398120.36858343,1739398120.36858632,1739398120.36859278,1739398120.36859908,1739398120.36860198,1739398120.36861376,1739398120.36861873,1739398120.36862230,1739398120.36862548,1739398120.36862866,1739398120.36863212,1739398120.36863515,1739398120.36863861,1739398120.36864860,1739398120.36865482,1739398120.36865839,1739398120.36866336,1739398121.36867799,1739398121.36869297,1739398121.36869654,1739398121.36870416,1739398122.36874021,1739398122.36875532,1739398122.36876246,1739398122.36878306,1739398122.36879390,1739398122.36880461,1739398122.36881067,1739398122.36881561,1739398122.36883186,1739398122.36887532,1739398122.36888154,1739398122.36889381,1739398122.36889646,1739398122.36892595,1739398122.36893898,1739398122.36894955,1739398122.36896231,1739398122.36896878,1739398122.36898275,1739398122.36898540,1739398122.36899076,1739398122.36899560,1739398122.36900182,1739398122.36900485,1739398122.36901813,1739398122.36902169,1739398122.36903561,1739398122.36904045,1739398122.36904310,1739398132.37618914,1739398132.37619511,1739398132.37623461,1739398132.37625583,1739398132.37627354,1739398132.37629566,1739398132.37631743,1739398132.37633206,1739398132.37636569,1739398132.37638840,1739398132.37639632,1739398132.37639897,1739398132.37641851,1739398132.37642473,1739398132.37644293,1739398132.37648350,1739398132.37649456,1739398132.37650400,1739398132.37652861,1739398132.37653342,1739398132.37654491,1739398132.37655870,1739398132.37656173,1739398132.37656519,1739398132.37656865,1739398132.37657857,1739398132.37658984,1739398132.37659249,1739398132.37661345,1739398132.37662869,1739398132.37664693,1739398132.37664958,1739398132.37665720,1739398132.37666839,1739398132.37667588,1739398132.37667945,1739398132.37668799,1739398132.37669064,1739398132.37669342,1739398132.37669988,1739398132.37670780,1739398132.37673079,1739398132.37673436,1739398132.37673793,1739398132.37674082,1739398132.37674390]"
